case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2020_19-123,j__amy_coney_barrett,94,What would you replace Smith with? Would you just want to return to Sherbert versus Verner?,Lori H. Windham,"Justice Barrett, you're exactly right that we can and should win this case even under Smith. The question then to the Court will be how it resolves the legal question and what guidance it provides to the courts below. This Court in cases like Trinity Lutheran and Espinoza looks to the text, history, and traditions of the Free Exercise Clause, and those make clear that Smith is a bad fit. Smith has caused negative results. Developments since Smith was decided make clear that its prediction has actually not borne out, that it is possible for the government to accommodate and partner with religious organizations to do religious exercise.",0.0,1
2020_19-123,j__amy_coney_barrett,96,"Last question: If we did overrule Smith or, frankly, even if we didn't, let's take this out of the same-sex marriage context and put it in the interracial marriage context. Justice Sotomayor was indicating an example like this. What if there was an agency who believed that interracial marriage was an offense against God and, therefore, objected to certifying interracial couples as foster families? Would they be entitled to an exemption and, if so, how is that distinguishable from -- or, if not, how is that distinguishable from CSS's refusal to certify children to couples in same-sex marriages?",Lori H. Windham,"I believe that the Court's free exercise jurisprudence gives us some guidance there. In cases like the Ministerial Exception or Church Autonomy, the Court doesn't even look at the Smith/Lukumi line of cases. In cases like Lukumi and Trinity Lutheran, the Court has looked at the non-neutrality or targeting. But, in other cases, I think the question should be pretty simple: Is the free exercise of -- is the free exercise of religion being prohibited and, if so, does the government have a compelling reason for doing so? Here, the government does not.",0.0,1
2020_19-123,j__amy_coney_barrett,98,Thank you.,Lori H. Windham,"No, Your Honor. If that case were even to get to strict scrutiny, this Court has been clear in Loving and other cases that government has a compelling interest in eradicating racial discrimination. It's a far cry from here, where Commissioner Ali said that the interest is no stronger or no weaker than enforcing any other policy. It's hard to imagine the City making that kind of concession in a case involving interracial marriage.",0.0,1
2020_19-123,j__amy_coney_barrett,182,"Good morning. So I'm wondering how we decide whether a law is generally applicable in the -- in the relevant respect. So you said that the City recognizes a slew of exceptions, but none of them are for the same-sex anti-discrimination requirement. So it's not quite the same thing as granting an exemption, say, for, like, Sunday Sabbath observance but not Saturday Sabbath observance. That's a more apples-to-apples comparison. So how do we go about identifying what the, you know, relevant factor is in deciding whether a law is generally applicable?",Hashim M. Mooppan,"Yeah, I think that it would be a significantly harder case because the City at that point would have a interest that isn't presented here, namely, the interest in ensuring that gay couples in Philadelphia would have the opportunity to serve as foster parents. But, of course, that isn't the facts that we have here. The facts we have in this case are that there are dozens of foster agencies that are available to serve gay couples in the City of Philadelphia. And there's no evidence that any gay couple has ever even tried to use CSS as its agency. So, on the one hand, what Philadelphia is doing here doesn't even help gay couples. And what it is doing instead is harming the very children it's trying to serve.",2.0,1
2020_19-123,j__amy_coney_barrett,184,"What if the ordinance said expressly that there shall be no exemptions permitted with respect to the same-sex marriage anti-discrimination requirement, period, and then had another section which permitted some exceptions as the City employs here, like in considering race, for example, in the placement of a child? Would that be generally applicable then? The same-sex anti-discrimination requirement, I mean.",Hashim M. Mooppan,"So, Your Honor, in this case, the -- the City claims to be enforcing its Fair Practice Ordinance, which list -- prohibits differentiation or preference in the treatment of a person on the basis of a string of protected traits, and they recognize exemptions for a variety of those traits. Now it's true that there isn't an example of them recognizing exemptions for sexual orientation, but unless they could say that for some reason sexual orientation discrimination is the one type of discrimination under which they can abide no exemptions whatsoever, even more so than race, even more so than disability, it reveals that those are comparable traits and they're recognizing exemptions in other contexts for the best interests of the child. But, here, when the children would be better served by recognizing an exemption for CSS that would allow CSS to continue to provide this work, the City refuses to do so. That is the sort of lack of religious tolerance and the lack of neutrality that cases like Lukumi and Fraternal Order of Police in the Third Circuit are focused on.",2.0,1
2020_19-123,j__amy_coney_barrett,186,Thank you. My time has expired.,Hashim M. Mooppan,"I think it presents a harder question. I think we would still say that in that case, in the absence of any argument for why sexual orientation is the one form of discrimination that can't abide any exceptions, even more so than race, that the City was essentially making a value judgment in the same way that in Lukumi the City allowed killing for certain reasons but not other reasons. You can always imagine parsing out the statute in a different way and sort of gerrymandering the statute so that the provision that's being applied to the religious entity has no exemptions and that it's other sub-provisions that have all the exemptions. Ultimately, though, the question is whether the government is devaluing religious interests vis-à-vis secular interests. And we think that's what's happening here, because the government is recognizing exemptions for the best interests of the children but not doing it --",2.0,1
2020_19-123,j__amy_coney_barrett,253,"Thank you, Mr. Chief Justice. Good morning, Mr. Katyal. I just want to be sure that I'm clear in thinking about this question of whether the City was functioning as a contractor or whether it was granting licenses. Is it possible for any entity to participate in the recruitment and certification of foster families without a contract from the City?",Neal Kumar Katyal,"So, Justice Kavanaugh, four things. First, we absolutely agree with you that these are feelings that warrant respect, and, you know, both of these rights are important, and we share that same spirit. Second, I don't think the framing of this as religion versus same-sex equality is the right one. The way the City sees this is actually a case about religion versus religion because, if you accept what the -- what their argument is, then they'll allow -- you know, another -- another FCA can say we won't allow Baptists, we won't allow Buddhists, or we'll only allow those things. And in that sense, religion will be pitted against religion. Foster care agencies will be balkanized. And this will be true not just in foster care but in any number of other areas in which the government contracts. Third, practically, I don't think you can look at this and just say, oh, this is a small, tiny accommodation, what's the harm in it, because any individual accommodation will look reasonable. The problem is, as Chief Justice Burger's unanimous opinion in United States versus Lee says, once you do it for one objector, the Court's going to be stuck doing it for all. I mean, the accommodation there was a pittance. It was someone objecting to paying Social Security. But the Court said income tax will be next, and you can't have a workable system, either for Social Security payments or now for FCAs, with so many religious accommodations. And then, lastly, when you say the City was looking for a fight or something, we couldn't profoundly disagree more. We certainly didn't rush this case to the Supreme Court. Indeed, we won it in both courts below and the first one, after a three-day hearing looking at live testimony, looking at precisely the allegations you said about religious hostility, and all of those dissolved. And, indeed, I think --",1.0,1
2020_19-123,j__amy_coney_barrett,255,"Well, let's imagine that the state takes over all hospitals and says from now on, you know, we are going to be responsible for hospitals, but we will contract with private entities to actually run them. And so there's a Catholic hospital and gets a contract with the City to run it. In fact, it's a -- a Catholic hospital that's in existence before the state adopts this policy. And its contract with the state provides that there are -- in the contract the state gives everyone is that you can get some exceptions for some medical procedures, but every hospital has to perform abortions. In that context, do we analyze this as a licensing question, or, given that the Catholic hospital can't even enter the business without this contract, do you still say that this was the provision of a contractual service?",Neal Kumar Katyal,"Not with respect to this function, and so I think that's a very important point about what Ms. Windham said. She kept on saying we've been doing this for two centuries, this. Private entities have never done this because whatever these entities did before, like CSS, they never selected who cares for kids in City custody, applying state criteria. Indeed, the whole point of the modern foster care system is to bring responsibility for those kids inside the government and not to leave it into the private hands. I mean, these are wards of the state, and the City has the highest interests in screening parents. So this isn't an example at all of something that could be described as a licensee function, because a licensee is someone, you know, when someone's licensed, like to practice law or run a barber shop, they're not carrying out the government's work, they're performing their own work, a private profession, with the permission of the government. This is the opposite of that, Justice Barrett. This is about the City's own kids, and the City's interests here are at their zenith.",1.0,1
2020_19-123,j__amy_coney_barrett,329,"Good morning, Mr. Fisher. I have a question about something that some of the amicus briefs brought up, which is this third-party harm principle, the principle that religious beliefs can never give a believer the right to harm a third-party even slightly. I'm wondering if you agree with that and, if so, if you could tell me where in law the principle comes from.",Jeffrey L. Fisher,"Fair -- fair enough, Justice Kavanaugh, but remember you don't even get to this set of questions because this is a government contracting case. And as the Court said in Nelson, you just ask whether the government's position here is reasonable. And the government has two eminently reasonable interests it's seeking to vindicate here. One is to treat all citizens equally when people are carrying out the government's own programs and not to balkanize its services. And, secondly, the government just has a managerial interest. As I was just describing, if you have to start granting exemptions, all of a sudden running a program through the government gets very, very hard, even to the point where the City might just say, the heck with it, we're going to take this in-house and do it ourselves. And I don't think anybody disputes that the City could do that. And once you've admitted the City could just do these certifications itself, it seems very odd to conclude that CSS is entitled to insist on own rules when it's carrying them out on the City's behalf.",1.0,1
2020_19-123,j__amy_coney_barrett,331,I wanted to sneak in one --,Jeffrey L. Fisher,"Justice Barrett, I'm not sure that that's true as a categorical rule. I think that, as some of the questions have pointed out this morning, when you get into situations like this, you need to balance the free exercise interests on the one hand against whatever the governmental interests are on the other at least in the abstract. So I think that, as I was just saying to Justice Kavanaugh, you don't get to a balance of the harms in this particular case because it's a government contracting case, and all you ask under Nelson is whether the government's rule is reasonable. But even if you did get to that and even if it were relevant whether there were third-party harms, as I was just describing, we would say there are serious governmental harms and there are also private harms. We've talked about people being turned away in Philadelphia, and the amicus briefs tell you they're turned away elsewhere. But, remember, there's also a deterrent effect. If people are aware that the government program allows discrimination, they may never enter the pool in the first place. There's no brochure that tells people, you know, this agency prefers people of this -- of your kind and these other agencies prefer people of the other kind. And, frankly, if there were a brochure in that respect, it would just make it all the worse.",1.0,1
2020_19-123,j__amy_coney_barrett,333,"I want to sneak in other question. I think we would agree that there's really not any circumstance we can think of in which racial discrimination would be permitted as a religious exemption. Can you think of any example in which saying, as, you know, CSS has done here, that they, you know, will not certify same-sex couples, that -- where an objection to same-sex marriage would justify an exemption? Or is it like racial discrimination?",Jeffrey L. Fisher,"So I think there are very harms here, Justice Barrett. I wouldn't take the categorical view, though.",1.0,1
2020_19-5410,j__amy_coney_barrett,78,"Good morning, Mr. Shanmugam. A few minutes ago, you said that Congress -- you described the heartland of crimes of violence as murder, rape, assault. I -- I have a question about assault. Many statutes include recklessness in the definition of assault. So wouldn't the categorical approach mean that if recklessness isn't included, assault's out?",Kannon K. Shanmugam,"Yes, Justice Kavanaugh, very briefly. I think that that is simply reflective of the fact that the force falls on the victim when you're dealing with a reckless offense like a negligent offense. And, again, the Court went on for pages about the distinct context of Section 922(g)(9), which was to serve the public safety purpose of taking guns out of the hands of anyone who has engaged in domestic abuse, even misdemeanors.",0.0,0
2020_19-5410,j__amy_coney_barrett,80,"Mr. Shanmugam, let me just interrupt so I don't run out of time. I have another question. So the word ""against"" -- let me just read you this definition -- it can mean in -- into contact or collision with, toward, upon. In Justice Kagan's hypothetical where the bank robber is pulling out and she sees in the rearview mirror that someone is standing eight feet behind the car, why doesn't that definition fairly encompass harm -- a use of force that is toward, in collision with someone, or conscious disregard of the risk of someone? It doesn't seem to me a stretch of the English language to use it that way.",Kannon K. Shanmugam,"Good morning, Justice Barrett. I would say two things about assault. First, I think it's important to keep in mind that we're talking here about felony assault and not about misdemeanor assault. And, in Voisine, to the extent that the Court talked about misdemeanor assault, that was simply because that statute covered felonies and misdemeanors. With regard to felony assault itself, the government correctly notes that in a number of states -- it's around half of them -- there are reckless felony assault offenses. But, in the majority of those states, there are discrete assault offenses that could be committed intentionally or knowingly. Indeed, that's true in Tennessee, as the law at issue here reflects. And the fundamental problem with the government's effort to turn this into a state counting exercise like the one at issue in Voisine is that, here, there's no evidence that Congress sought to sweep in every variant of offenses, such as robbery and felony assault, as opposed to the most serious versions of those offenses, those that are committed intentionally or knowingly. And in Voisine, the Court attached significant weight to the fact that if the defendant's interpretation were adopted, Section 922(g)(9) would be affirmatively inoperative in a majority of the states. That's clearly not true here. And, indeed, for more than a decade, we lived with our interpretation without any evident difficulties of underinclusiveness or difficulties of administration. It's only really --",0.0,0
2020_19-5410,j__amy_coney_barrett,82,Thank you.,Kannon K. Shanmugam,"We don't dispute, Justice Barrett, that in isolation, ""against"" could define the object of force. But, here, the word ""against"" is being used with ""use of force."" And that makes all the difference. The government in its brief talks about the application of force. It certainly would be true that if you hit a baseball against a windshield, that the ball has hit the windshield. But you wouldn't say that you've used force against the windshield if your intent is not for the ball to land on the windshield.",0.0,0
2020_19-5410,j__amy_coney_barrett,153,"Good morning, Mr. Feigin. I -- I have a question about the language ""attempted or threatened."" So, you know, the statute -- ""to qualify as a crime of violence must have as an element the use, attempted use, or threatened use of physical force,"" suggesting that the kind of use of physical force is the kind that can be attempted or threatened. Does that have any significance here? Do those terms, ""attempted"" and ""threatened,"" make sense when applied to reckless conduct?",Eric J. Feigin,"Your Honor, I think that's exactly right. And I think that another point I would emphasize here is, of course, the defendant knows if he has at least one conviction, he is undertaking a criminal act. And so I think he -- he is -- clearly is sufficiently on notice here. And I think the Court has understood this phrase, ""use of physical force against the person of another,"" to encompass the type of reckless conduct that we're talking about here. I think one example is the Court's own recent decision in Stokeling. Stokeling recognized that a typical robbery offense involving a struggle for an item satisfies the elements clause. Now we wouldn't really say that the force applied by a victim pulling on one end of a suitcase is targeted at -- sorry, the force applied by a defendant pulling on one end of a suitcase is targeted at the victim, who's pulling on the other end, as opposed to being targeted at the suitcase itself. But Stokeling's holding reflects that the offense, nevertheless, involves the use of force against the person of another because the defendant's force acts against the victim. That's the way Congress meant the language. That's the way the Court understood it in Stokeling. And I think it provides a person who understands English with fair notice of the -- of what's covered here, just like page 2282 of the Court's decision in Voisine does.",1.0,0
2020_19-5410,j__amy_coney_barrett,155,The --,Eric J. Feigin,"Your Honor, I think, traditionally, under the criminal law, you can have an attempt to commit a crime with recklessness. It's going to -- the elements of the attempt crime and the mens rea for the attempt crime are going to look somewhat different than the crime that actually achieves its completed result. But I don't see any reason why, and they haven't really given any reason why, the mens rea for all three of these things has to track one another. And even if it did, threatening doesn't actually require intent to use force. A simple bluff would suffice in those circumstances. I also think it would be quite anomalous to include crimes that involve only the threatened use of force, like bluffs, or the attempted use of force that the criminal law and the Sentencing Guidelines traditionally treat as less culpable as ACCA predicates, but not cases in which someone has actually injured someone in knowing disregard of a substantial and unjustifiable risk of doing so, in gross deviation from the standard of conduct that an ordinary person would follow under those circumstances.",1.0,0
2020_19-5410,j__amy_coney_barrett,157,"No, I was going to ask you a question about Johnson and vagueness. So, you know, one of the amici argues that including recklessness in ACCA is going to drag us into some of the same problems that we had under the residual clause. And this is picking up a thread that you started to touch on earlier. Is that true? You know, in -- in requiring courts to try to gauge what it means to pose a sub -- conscious disregard of a known risk, you know, how risky is the risk?",Eric J. Feigin,"A defendant who has -- sorry, Justice Barrett.",1.0,0
2020_19-5410,j__amy_coney_barrett,159,"Thank you, counsel.",Eric J. Feigin,"Well, Your Honor, I -- I really don't think so, because we're just talking about the standard definition of recklessness. It's the exact same inquiry that courts are already doing under Voisine and the courts adopting our interpretation appear -- of the ACCA appear to have no difficulty doing. And I'd also emphasize something this Court said at the end of Quarles, which is that at the end of the Quarles opinion, it makes clear that what's really required under the Taylor categorical approach is some kind of rough correspondence and that we don't look at these very minute curlicues of -- of particular state laws. And so I think the combination of all those three things, in particular, the practical evidence that there hasn't really been any problem with this, shows that -- that there's really no practical concerns here.",1.0,0
2020_19-840,j__amy_coney_barrett,86,"What should we make of the fact that Congress didn't repeal the provision? I mean, you said earlier repeal, and then you corrected yourself and said zeroed out. I mean, you're asking us to fun -- treat it as if it functionally has been repealed, but that's not what Congress did. Does that matter?",Michael J. Mongan,"So, in light of the NFIB construction, what Congress did here was to create a -- a -- an inoperative provision. It doesn't require anybody to do anything. And Congress has routinely created inoperative provisions. It's done so since the founding. And they haven't been viewed as constitutionally problematic because they don't alter legal rights or responsibilities or bind anyone.",-1.0,1
2020_19-840,j__amy_coney_barrett,88,"Let me ask you another question that's related to some of the hypotheticals you've heard some far -- so far. You know, the Chief asked you about a mandate to mow the lawn, and, you know, Justice Thomas asked you one about forcing people to wear a mask. What if, in this case, you know, and as I understand it to be the case, you have to certify whether you've complied or not and then the government keeps track of that? So the government keeps track of whether you wore a mask or whether you purchased health insurance. Does that change your view of whether there's an injury?",Michael J. Mongan,"Your Honor, I think Congress understood how this Court had construed 5000A as a choice, and it understood that it would make the provision effectively inoperative to zero out the tax. And that was a reasonable thing for it to do. Obviously, it was operating under reconciliation procedures that allowed it to make the change compliant with the Byrd Rule, and CBO had told it that there was no material difference between repealing the provision and zeroing out the tax.",-1.0,1
2020_19-840,j__amy_coney_barrett,90,"Okay, counsel, let me -- let me just return to the question on the merits. So the states have said these Forms 1095B and C do require as part of taxes for one to certify whether or not one has maintained the minimum coverage necessary. Is that incorrect?",Michael J. Mongan,"Well, I'm not sure that there is an ongoing certification requirement at least in the tax forums, Your Honor. Perhaps that would change the analysis. But, if we get to the -- the merits, then I think that it -- it's plain that this is not an operative provision and there is no ongoing command, so even if that would establish standing, it wouldn't be enough to allow the individuals to prevail on -- on the merits. And, Your Honor, I would like to just make the point that, if the Court were to disagree with us on the merits and hold that this is a naked command, then the only proper remedy for that would be an order making the provision unenforceable and holding that it's invalid. That would completely address the -- the -- the problem. What would be deeply problematic for the plaintiffs, for the Petitioner states, and for the rest of the nation is if plaintiffs were allowed to leverage this single inoperative provision to tear down hundreds of other provisions that Congress --",-1.0,1
2020_19-840,j__amy_coney_barrett,92,And individuals don't have to certify whether or not they've maintained coverage?,Michael J. Mongan,"Well, Your Honor, the states do have to send out the forms. Those are required by separate provisions, and they serve continuing purposes related to the premium tax credit and the employer mandate that have nothing to do with 5000A. So those are costs that they would continue to have regardless of whether 5000A were on the books or not.",-1.0,1
2020_19-840,j__amy_coney_barrett,94,"Okay. Thank you, counsel.",Michael J. Mongan,"Well, the IRS website makes clear now that there's no longer an obligation on the annual tax forms to check the box regarding coverage. They've gotten rid of that requirement.",-1.0,1
2020_19-840,j__amy_coney_barrett,158,"Mr. Verrilli, if the Court construes a statute in a particular way in order to avoid a constitutional question, wouldn't Congress be free to come back and say: No, no, no, that is what we meant, and in this case, for example, we did want to rely on the commerce power? In other words, why would a -- a -- an avoidance construction of a statute lock Congress in?","Donald B. Verrilli, Jr.","Well, I thought the amicus in 2010 made very strong arguments in favor of that result. But I -- I do think the relevant -- the relevant point of inquiry was what did the 2017 Congress think. And I do think with respect -- what would the 2017 Congress have preferred in the language of Seila Law and the AAPC opinion, and I -- I think that the answer, the -- the objective answer, to that is quite clear that if -- that the very same Congress that had zeroed out the tax and therefore removed any economic incentive, any economic suasion to get insurance couldn't possibly have thought that the provision was -- continued to be essential to the operation of the overall system.",-1.0,1
2020_19-840,j__amy_coney_barrett,160,"But why can't we say that when Congress zeroed out the tax, it was no longer a tax because it generated no revenue, and, therefore, it could no longer be justified as a taxing power, so Congress was presenting it as a mandate which would have to be justified by the Commerce Clause?","Donald B. Verrilli, Jr.","Neither an avoidance construction nor a -- a straightforward construction would lock Congress in, Your Honor, I agree with that. But, here, I think that the -- but -- but I do think the presumption applies either way. Once this Court has definitively construed a statute, that is what the statute means. And the Court assumes that Congress takes that meaning as a given and that -- and can rely on that construction by the Court when it amends the statute. And absent clear evidence that Congress wanted to depart from the Court's definitive construction, the Court -- the presumption is that the definitive construction stays in place. And I do think that that has to be the case here, because the only way to make sense of what Congress was doing and what, as I said, everybody involved in this process said Congress was doing was that they assumed that the choice-creating structure that was the definitive construction of the Act after NFIB remained and that, by zeroing out the tax, they relieved any perceived need by anyone to purchase insurance if they didn't want it. That's what everybody involved in this process said they were doing.",-1.0,1
2020_19-840,j__amy_coney_barrett,248,"Good morning, General Hawkins. I want to go back to Justice Gorsuch's questions about standing for the individual plaintiffs. So let's say that we agree with you that the mandate, by making them feel a legal compulsion to purchase insurance, has caused them a pocketbook injury. Why is that traceable to the defendants that the individuals have actually sued here? I mean, I can see how it's caused by or traceable to a mandate itself, but how is it traceable, say, to the IRS or to HHS? Why is it their action that's actually inflicting the injury?",Kyle D. Hawkins,"Well, Your Honor, we would submit that the best approach is to just look at what's in the United States Code rather than get into the game of what different legislators might have been thinking and -- and saying in speeches and all that. And -- and, indeed, Congress certainly could have excised these findings. We've seen Congress amend legislative findings before in cases like Lopez, where Congress amended its findings in response to this Court's grant of certiorari. It's telling that Congress didn't do that here. And it's telling --",-1.0,1
2020_19-840,j__amy_coney_barrett,250,"But -- but doesn't it really seem that Congress is the one who's injured the individual plaintiffs here, and you can't sue Congress and say: Hey, you've put us under this mandate that's forcing us to buy insurance and that's harming us, right?",Kyle D. Hawkins,"Well, so, Justice Barrett, we have sued five defendants, including the United States. And this Court has applied a longstanding presumption that the federal government acts in good faith. And by suing the five defendants who we have sued here, I think that's the best way of ensuring that the individual plaintiffs' injuries from the individual mandate and the other parts of the ACA that interact with the individual mandate will be fully remedied.",-1.0,1
2020_19-840,j__amy_coney_barrett,252,"Let me switch gears a minute and talk about state standing. There's some confusion or, I mean, it's my confusion based on differing positions taken in the briefs about these 1095B and C statements. So the House at page 31 of its brief says that the states would have to issue them regardless whether the mandate is intact in the statute or not, but the states point to the cost of producing these -- you know, these forms and mailing them out as part of what created their pocketbook injury. Who's right?",Kyle D. Hawkins,"Well, we've sued the United States. It is the United States' law that the individual plaintiffs have to acquire health insurance that the United States thinks is good for them.",-1.0,1
2020_19-840,j__amy_coney_barrett,254,"Okay. Thank you, counsel.",Kyle D. Hawkins,"So they are correct, Justice Barrett, that 6055 and 6056 are independently on the books. But, if this Court were to apply the longstanding presumption that the federal government will operate in good faith and respect this Court's judgments, then it is reasonably likely that a declaration from this Court that the mandate is unlawful would prompt the federal government to in any way reduce the administrative burden that that paperwork causes, including going through and saying who had what kind of coverage during which month. So I -- I think that's enough to satisfy traceability and redressability, as the Fifth Circuit correctly concluded.",-1.0,1
2020_19-840,j__amy_coney_barrett,327,"General Wall, the Petitioners have pointed out that if, in fact, Congress zeroed this out and -- and made it no longer a tax, they've argued that Congress would have deliberately done something unconstitutional by grounding this language, if, in fact, it has force, assume that, in its commerce power. Do you think that it's indisputable that NFIB would render such an exercise of the commerce power unconstitutional? And I -- I'm asking because, you know, there were five justices who thought that, but it wasn't a majority opinion who said it. So do you think there's room for doubt on that score?",Jeffrey B. Wall,"Sure. So everyone agrees that there's no magic words requirement. And at that point, the finding speaks directly to the question here. It says the mandate, a requirement that you get into the market, is essential to guaranteed issue and community rating. And if, as the joint dissenters said in NFIB, once that triad is down and as the court-appointed amicus said there, it's very hard to limit it to the triad. It takes down the other pieces of the Act. So I take the point, Justice Kavanaugh, that it's not written in the way one normally sees an inseverability clause, but it speaks directly to the question that the inseverability clause is meant to address, which is what is in the Act that the mandate is essential to. And by its very terms, it says -- and that's why I think the government argued powerfully in NFIB -- that it's the equivalent of a targeted inseverability clause.",-1.0,1
