case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2022_21-454,j__ketanji_brown_jackson,201,"But do you think that that's -- that -- is that going to be the case in every situation, that it's indistinguishable as to when the marsh ends or the wetlands end and the creek begins? I'm just trying to imagine whether people were really confused in Riverside Bayside as to which part was wetland and which part was water, and is that your test, we have to have a visual indistinguishability?",Damien M. Schiff,"Yes, Justice Jackson, that is precisely how the government argued it in its briefing and at oral argument. We quote that portion in our reply brief where the emphasis is on how -- I believe these are the words that were used -- that from Riverside Bayview, it would not be an exaggeration to say that one, after wading through a cattail marsh, could then swim into Lake St. Clair, that it was a -- a continuous body of water that at some point ended. And the Court, in looking at those facts, said that it's appropriate to defer to the Corps and the EPA in saying that the water ends at this point because we can't otherwise say whether it's reasonable to have it end at an earlier point.",0.0,0
2022_21-454,j__ketanji_brown_jackson,203,"So, under your test, in future cases, are we going to be debating in every case the extent to which there really is visual indistinguishability?",Damien M. Schiff,"Justice Jackson, there may have -- there was certainly a dispute among the parties as to the proper characterization of the facts, but I think what matters is -- are two things. One is how the government presented those facts to the Court and how the Court ultimately crafted a decision based upon those facts, meaning that the Court concluded that, as it said, between dry land and open water, the transition is not necessarily or even typically an abrupt one and that you have all sorts of features in between those two points. And the Court said that it's not our place to second-guess the agency determination that in drawing the boundaries of waters, which is the -- the central jurisdictional term, in drawing the boundaries of waters, it's not unreasonable that there may be some semi-aquatic features that are brought into that boundary.",0.0,0
2022_21-454,j__ketanji_brown_jackson,205,Thank you.,Damien M. Schiff,"Absolutely not, Your Honor. And I think that if there were disputes, those disputes would be -- would pale in comparison to the number of disputes that have percolated throughout the lower courts over the last 16 years with respect to the significant nexus test. This test, the line-drawing problem test, is much simpler to apply.",0.0,0
2022_21-454,j__ketanji_brown_jackson,265,Can I --,Brian H. Fletcher,"Well, I -- I think confirmed that the agency's understanding was correct. So, you know, this is the term, ""waters of the United States."" The Corps, the EPA, the Department of Justice, the courts all interpreted that to reach adjacent wetlands. And Congress was then presented with a lot of the same objections you're hearing now with people saying this is too much of an intrusion on the states, this is messing with farming and ranching and other activities. And there was a serious proposal to curtail the jurisdiction in the way that they suggest. But --",1.0,0
2022_21-454,j__ketanji_brown_jackson,302,Is there a process for --,Brian H. Fletcher,I -- I don't think it could be three miles.,1.0,0
2022_21-454,j__ketanji_brown_jackson,315,"Yes, I just -- I just wanted to follow up on Justice Gorsuch's very fair points, which were my points. How do -- how do people know? Is there a process by which a homeowner can ask?",Brian H. Fletcher,"So I -- I understand, Justice Gorsuch, and I -- I think you could make similar criticisms and -- and the dissenting Justices did make similar criticisms of the functional equivalent to an indirect discharge standard in County of Maui. And the Court recognized that sometimes Congress gives us laws where the text isn't susceptible to bright-line rules. I think adjacency is one of those that cannot be --",1.0,0
2022_21-454,j__ketanji_brown_jackson,317,And so you're not really facing criminal liability without the opportunity to get an assessment from the government regarding your particular circumstances?,Brian H. Fletcher,Yes. Any homeowner can ask the Corps for a jurisdictional determination. The Corps makes those available free of charge.,1.0,0
2022_21-454,j__ketanji_brown_jackson,319,All right. And --,Brian H. Fletcher,That's correct.,1.0,0
2022_21-454,j__ketanji_brown_jackson,476,"Counsel, can I -- can you just speak to the representation that was made about the Sacketts' property in particular and the fact that prior to their purchasing it there was some concern about the property being a wetland?",Damien M. Schiff,"Whatever the deficiencies in the line-drawing problem test, they pale in comparison to the significant nexus test. In response to Justice Thomas -- Thomas's question about the channels of commerce, the significant nexus test is far, far broader than a traditional understanding of the channels of commerce, as shown by this very case. The Sacketts -- there's no evidence that anything the Sacketts did affected any channel of commerce. It's the mere fact that they put gravel on their lot that now they're fully regulated under the Clean Water Act. And that raises Justice Alito's point about canons of construction and federalism. Building a single-family home in a residential subdivision is the quintessence of local government authority, and yet the significant nexus test inevitably causes that to be regulated. JDs are expensive. There is an entire industry of environmental consultants whom one has to hire to fill out an adequate application to the Corps. Sure, the Corps doesn't charge you, but your consultant will definitely charge you an arm and a leg just to have a chance to find out whether one is, in fact, regulated.",0.0,0
2022_21-454,j__ketanji_brown_jackson,478,Did I misunderstand that? I -- I thought --,Damien M. Schiff,Justice --,0.0,0
2022_21-454,j__ketanji_brown_jackson,480,-- I thought they went into it knowing that this might be a wetland.,Damien M. Schiff,No --,0.0,0
2022_21-454,j__ketanji_brown_jackson,482,Would they have been as a part of the purchase agreement? Shouldn't they --,Damien M. Schiff,"No, no. There was a jurisdictional determination done in 1996 by a prior owner. The Sacketts were not aware of that. Even if --",0.0,0
2022_21-454,j__ketanji_brown_jackson,484,-- have gathered information about the property prior to purchasing it?,Damien M. Schiff,The Sacketts --,0.0,0
2022_21-454,j__ketanji_brown_jackson,486,But did -- did they see the property? I understood in the pictures that you could tell that at least part of it was a wetland by looking at it. So --,Damien M. Schiff,"Justice Jackson, in -- in the record, the Sacketts' testimony is that there was no indication either from the county, building department, in their deed of title, anywhere that this was a wetland. Moreover, even if they had been aware, that jurisdictional determination would have given them no comfort because it --",0.0,0
2022_21-454,j__ketanji_brown_jackson,488,"But you keep talking about notice and fair notice and property owners not being able to tell or know about this issue, and I'm just trying to clarify with respect to the Sacketts, there seem to have been a prior determination that the land was wetland before they bought it, and whether or not they knew, they could have known, I presume. So why is this unfair in this situation with respect to the government now asserting that authority?",Damien M. Schiff,"I believe Mr. Fletcher was referring to after the initial work had been done, and the pictures show that there is water on the property, but that doesn't show how it was before. But if -- if I could go back, though, to the question of the jurisdictional --",0.0,0
2022_21-476,j__ketanji_brown_jackson,24,"So their message is not actually the content of the website. I mean, this is Justice Kagan's point. We could have a situation in which the identical website is being offered, one to Harry and Ann and one to Harry and Steve, but everything on the website is exactly the same. I think I hear you saying that the message that the designer would be sending when she offered the website to Harry and Steve would be different and contrary to her beliefs, and that -- so -- so it's -- it's the implicit message that she's endorsing that wedding --",Kristen Kellie Waggoner,"No, it's not about the use. It -- what is it's about when a person is creating speech, it is what is the message that they are expressing. The Hurley framework asked this Court to first look at is there speech, and there clearly is words, graphics, text, videos, pictures. That's speech, and it's generally protected. The second is to ask is the speaker's message affected. And when you're requiring a speaker to create a message to celebrate something that they believe to be false, you're compelling their speech and it's affecting their message.",0.0,0
2022_21-476,j__ketanji_brown_jackson,26,-- that's the problem.,Kristen Kellie Waggoner,No.,0.0,0
2022_21-476,j__ketanji_brown_jackson,64,But they're not public accommodations in the same way.,Kristen Kellie Waggoner,"If you're asking whether -- first of all, book authors, newspaper editors, those who write all kinds of publications may be writing about someone else's story, but it's still their speech, and it's still protected --",0.0,0
2022_21-476,j__ketanji_brown_jackson,77,Can I ask --,Kristen Kellie Waggoner,"No, she would not create a -- a website that would say that because that would violate her beliefs about what scripture holds on marriage, in the same way, though, this law and the Compelled Speech Doctrine protects the LGBT website designer, who won't be forced to have to create a website essentially advocating for a view of marriage that they don't hold.",0.0,0
2022_21-476,j__ketanji_brown_jackson,114,So can I --,Kristen Kellie Waggoner,"The Pulitzer Prize doesn't go to the customer or to the subject; it goes to the photographer, and there's a reason for that. That reason is because you are requiring that artist to speak a message. It is their work. It might also be the customer's and the customer can use that. But the First Amendment is broad enough to cover the lesbian website designer and the Catholic calligrapher. The line is that no one on any side of any debate has to be compelled to express a message that violates their core convictions because, as this Court found, it's demeaning to them.",0.0,0
2022_21-476,j__ketanji_brown_jackson,116,"-- can I ask you a hypothetical that just sort of helps me to flesh that out? Because I also heard you suggest earlier that there's something different about race, maybe the person wouldn't sell to someone of a different race. So -- so suppose -- you -- you say that photography is expressive. Can you give me your thoughts on a photography business in a shopping mall during this holiday season that offers a product called Scenes with Santa, and this business wants to express its own view of nostalgia about Christmases past by reproducing classic 1940s and 1950s Santa scenes. They do it in sepia tone and they are customizing each one. This is not off a rack. They're really bringing the people in and having them interact with Santa, children, because they're trying to capture the feelings of a certain era. But precisely because they're trying to capture -- capture the feelings of a certain era, their policy is that only white children can be photographed with Santa in this way because that's how they view the scenes with Santa that they're trying to depict. Now the business will gladly refer families of color to the Santa at the other end of the mall who will take anybody, but -- and -- and they will photograph families of color in other scenes -- other scenes, so they're not discriminating against the families. What they're saying is Scenes with Santa is preserved for white families and they want to have a sign next to the Santa that says ""only white children."" Why isn't your argument that they should be able to do that? And may -- maybe it is.",Kristen Kellie Waggoner,"The Pulitzer Prize doesn't go to the customer or to the subject; it goes to the photographer, and there's a reason for that. That reason is because you are requiring that artist to speak a message. It is their work. It might also be the customer's and the customer can use that. But the First Amendment is broad enough to cover the lesbian website designer and the Catholic calligrapher. The line is that no one on any side of any debate has to be compelled to express a message that violates their core convictions because, as this Court found, it's demeaning to them.",0.0,0
2022_21-476,j__ketanji_brown_jackson,118,"No, no, no, don't leave. Sorry. What do you mean? I mean, the objection, just like your client's objection, is to expressions that violate their own views of what is being depicted, and so their view of what is being depicted is that a scene with Santa and a child on the lap and all of that in sepia tone, trying to harken back to the good old days, should only have white children in it. That's their firm belief. They are not willing to take photographs of black, Hispanic, Asian children on Santa's lap. Why is that any different than a situation like this?",Kristen Kellie Waggoner,"Because, in the photograph itself, the objection is not contained in that photograph. But, in addition, I think it's important to remind the Court that --",0.0,0
2022_21-476,j__ketanji_brown_jackson,120,"No, I'm just asking you why is the objection of the web designer, as Justice both Kagan and Sotomayor has pointed out, when we look at your examples, they just say things like ""Please come to the wedding on this day.""",Kristen Kellie Waggoner,"Because the specific objection that you're including is not necessarily in that photograph, but even if it were, this Court has protected vile, awful, reprehensible, violent speech in the past, and it has never compelled speech.",0.0,0
2022_21-476,j__ketanji_brown_jackson,122,Okay. So I --,Kristen Kellie Waggoner,Precisely. It's an invitation to a wedding --,0.0,0
2022_21-476,j__ketanji_brown_jackson,124,"-- so -- so, if -- if my hypothetical is an invitation to join me in the 1950s through looking at this photo, you say one is different?",Kristen Kellie Waggoner,-- which --,0.0,0
2022_21-476,j__ketanji_brown_jackson,136,A photographer.,Kristen Kellie Waggoner,"I'm saying that the interracial couple, the disabled person, the lesbian graphic designer, the Democrat, the Republican, no one should be compelled to speak a message. And this Court has never found a compelling interest that was narrowly tailored --",0.0,0
2022_21-476,j__ketanji_brown_jackson,218,"But isn't an artist typically sort of a -- a freelancer and they are selling their own messages? They're not purporting to be a business for hire in -- in -- in any meaningful sense. And so I -- I want to kind of go back to Justice Kavanaugh's thought of, like, where do we place your client as between, you know, restaurants and artists. I thought that there really isn't that clear a distinction in a situation like this because your client is an artist for hire essentially. Yes, she does customize things, they're not off the shelf, but she purports to be a public accommodation providing customized things to anyone who pays her, except for people whose messages are those that she disagrees with. And I just don't know that I've ever seen that kind of scenario, even in the cases that you're talking about, because sort of what Justice Gorsuch was saying, it's -- it's relying on the implicit message that she does not want to convey by supporting this person. There's an explicit message in the actual work, but to the extent that actual work is identical to the -- to the work that she would otherwise sell to the gay couple except for their names, then she is implicitly saying, you know, by selling this, I'm going to be violating my own beliefs. So let me just ask you another quick hypo. So I -- I'm trying to understand the extent to which this matters that she's a speaker as opposed to a restaurant. So I sell food, and one line of products that I make is from scratch for particular customers that are based on my grandmother's cherished family recipes. My dearly departed grandmother was clear that she only wanted to provide this kind of nourishment for people who share our same religious heritage. So I call these products Grandma Helen's Protestant Provisions. And I sit with each customer who comes in and I hear about their faith and their family, and I customize the recipe for them after having this discussion. So the food is not expressive, right? I'm not speaking in my food, but I am trying to convey that only certain people get to partake in this product. Can I do that consistent with the First Amendment or not?",Kristen Kellie Waggoner,"No, I don't think the artist could. I'm not familiar with the licensing rules and how all that would apply in terms of a contractual relationship, but in terms of just having a song used at a wedding, assuming that would otherwise be okay, there's no other legal rights, she couldn't. That was in the stream of commerce. But I think it's important to point out that if that artist were being asked to perform that song in a live way, for example, sang at a Democratic inauguration and they were asked to perform at the Republican one, under Colorado's theory, they could be compelled to do so in a number of jurisdictions. Nineteen jurisdictions have political ideology. And when we think about that, there's no limit to what the government could compel.",0.0,0
2022_21-476,j__ketanji_brown_jackson,220,"But -- but aren't -- don't we have cases that suggest that people's conduct can be expressive? I thought there was a whole line of cases that said you didn't have to actually have an express message, you could be acting in such a way as to express a message. And in my restaurant hypo, I'm saying, if I sell to non-Protestants, I'd be expressing a message contrary to Grandma Helen's core beliefs.",Kristen Kellie Waggoner,"No, and in -- and in a situation as you said, in terms of a caterer, the caterer is not engaging in speech. In terms of your initial statements or questions, speech is speech whether it's paid or pro bono.",0.0,0
2022_21-476,j__ketanji_brown_jackson,222,"All right. Well, I'll ask them about that. But what about my photographer? My photographer is speaking through photography, yes?",Kristen Kellie Waggoner,"You're speaking through conduct at that point, and that is a different analysis. In terms of the expressive conduct test, the Court has already articulated what those tests are and what a reasonable person would observe. But, in that case, you're talking essentially about status discrimination. There's no message that she is creating that would be compelled in that way. That would simply be service. In addition, though, I think it's important to recognize the breadth of the public accommodation law. You've started with a statement about freelance writers. At oral argument at the Tenth Circuit, my friend in Colorado admitted that freelance writers are considered to be public accommodations under this law as --",0.0,0
2022_21-476,j__ketanji_brown_jackson,224,Is speech.,Kristen Kellie Waggoner,"In -- in your photography, yes, photography is speech --",0.0,0
2022_21-476,j__ketanji_brown_jackson,226,"All right. So my photographer could -- is speaking by -- by being forced to create a Santa photo with minority children in it that they don't want to, they don't think that should be there?",Kristen Kellie Waggoner,-- just as websites are under the Court's decision in Reno.,0.0,0
2022_21-476,j__ketanji_brown_jackson,228,"But Hurley was a private association. It wasn't a public business. What I'm asking you is I have a public business. I'm a photographer. My belief is that -- you know, I'm doing ""It's a Wonderful Life"" scenes. That's what I'm offering, okay? I want to do video depictions of ""It's a Wonderful Life."" And I -- knowing that movie very well, I want to be authentic, and so only white children and families can be customers for that particular product. Everybody else can -- I'll -- I'll give to everybody else, I'll sell them anything they want, just not the ""It's a Wonderful Life"" depictions. I'm expressing something, right? For your purposes, that's speech. What about -- what's the other step? It's speech, and I can say anti-discrimination laws can't make me sell the ""It's a Wonderful Life"" package to nonwhite individuals.",Kristen Kellie Waggoner,"The issue in that hypothetical isn't whether there is speech. The issue is, in that context, are they otherwise serving those and expressing other messages and does the objection that they're asserting line up with the message. The Court in Hurley did the exact same analysis to say is the parade organizers otherwise in -- otherwise --",0.0,0
2022_21-476,j__ketanji_brown_jackson,230,So -- so -- so --,Kristen Kellie Waggoner,"In the same way -- I -- I would say, first of all, in the same way that this Court, when there is a message and a status and it's overlapping, the Court would say that message wins in that instance.",0.0,0
2022_21-476,j__ketanji_brown_jackson,232,-- I don't have to sell it to --,Kristen Kellie Waggoner,I don't think that the message --,0.0,0
2022_21-476,j__ketanji_brown_jackson,234,"No, I'm not talking about -- you're -- you're sort of slipping into, like, a thousand different analogies. I just want -- I just want you to focus on whether or not I am -- I have speech when I am a photography business and I hang out my shingle. Everybody can come. But I have certain products that I'll only sell to non -- to -- to white individuals because the speech that I'm trying to depict is the authentic depiction of that scene as I understand it and that I want to put out there in the world and it has my signature on the bottom of it, so people are seeing my photos, and I want my photos of ""It's a Wonderful Life"" to be as authentic as possible, meaning no people of color.",Kristen Kellie Waggoner,"-- I don't think that that message is in that hypothetical. But take the example of the musical of ""Hamilton."" There's a direct overlap in the musical of ""Hamilton."" And, in that case, we know that they're expressing a preference for who they're hiring in terms of race. Yet we would say that --",0.0,0
2022_21-476,j__ketanji_brown_jackson,236,All right. Thank you.,Kristen Kellie Waggoner,"It seems, in each iteration of the hypothetical, the objection is changing. What I can articulate is the test. And I can also say that when there's an overlap between message and status, message does win. And ""Hamilton"" provides an example of that.",0.0,0
2022_21-476,j__ketanji_brown_jackson,281,And isn't the -- part of the problem here in terms of trying to answer Justice Alito's various hypotheticals that we're presented with a record of stipulated facts and that the opposing -- your friend on the other side actually stipulated to the application of the statute? So it's really hard for us to know and figure out and determine in this context how the statute would actually apply because we don't really have a real record on that -- on that score.,Eric R. Olson,"If that's the only factor, then yes, but it can make decisions about who to supply that -- that aren't based on protected characteristics and choose its clientele just fine. What it can't do is say I reserve the right to refuse service which means in practice I will not serve black people.",1.0,0
2022_21-476,j__ketanji_brown_jackson,312,Isn't Justice --,Eric R. Olson,"So I agree, Justice Kagan, and -- and I think -- imagine a statement that says something along the lines of -- you know, there's a dating website that meets people and then the people that they connect through it says, you know, this is a wonderful marriage that we support. No religion, right? And -- and then where you have that direct speech, it does get a little trickier, but -- but I -- but what I would say is this is -- you know, the default rule would still apply even though that is an edge case, I agree, because the question is what services does the company choose to provide and, if it chooses to provide that service to some -- here, it's -- you know, it may be that -- that looking at the service is, well, I evaluate your marriage and I give it a thumbs-up or a thumbs-down, and, you know, I assume you don't want the thumbs-down on the website, so if you get a thumbs-up, you get on the website. So that's a fact question I think that would be hard. But, if it was a statement that was made solely based on the status of the person seeking the website, in other words, thumbs-up for all opposite-sex couples, thumbs-down for -- for same-sex couples, then it's an easier -- easier question.",1.0,0
2022_21-476,j__ketanji_brown_jackson,450,"Yes. So I just wanted to say how perplexed I was about the questions that seemed to distinguish this kind of sexual orientation refusal to provide services from the race discrimination. And there were some questions raised about, you know, religion being the basis, but I -- I guess -- and -- and you might be able to help me with this and you might not, but I -- I was fairly certain that, historically, opposition to interracial marriages and to integration in many instances was on religious grounds. So I don't know that we can say that just because we have a religious objection to same-sex marriage in this situation, that wouldn't necessarily implicate religious objections to other kinds of situations. Am I right about that?",Eric R. Olson,"It's a difficult case, but it -- it -- but we are different than Hurley, and I'm happy to talk about why. But the public accommodation law was applied to the parade in -- in Hurley, and the Court said that was -- because of the peculiar circumstances there, it -- it was inappropriate. But, importantly, in Hurley, everyone could march in the parade. The only issue was who could carry the banner in the parade. And, in this case, people can't march in the parade. The -- the company is turning away people for their products based solely on who they are, and that's the big difference from here and Hurley.",1.0,0
2022_21-476,j__ketanji_brown_jackson,452,All right. So --,Eric R. Olson,"Absolutely correct about that. I mean, Bob Jones University is a good example of that case --",1.0,0
2022_21-476,j__ketanji_brown_jackson,454,"-- so whatever we decide here, as Justice Barrett suggested, could have implications for other kinds of categorizations and First Amendment -- strongly religious held First Amendment invocations of rights?",Eric R. Olson,-- where there was a religious basis --,1.0,0
2022_21-476,j__ketanji_brown_jackson,456,"All right. So can I just direct your attention back to Justice Kagan's question? Because I think she -- she made good points about, you know, the ""God bless this union"" hypothetical. And I guess I was thinking, isn't part of the problem trying to figure out whose statement of opinion it is when you have a public accommodation? When you have an artist for hire, right, ordinarily, you would have an artist who, even though they're making custom, you know, things, they're making custom things based on their own views and opinions and this is my art. But, when you have an artist for hire and people come to them and say here's what I'd like you to make, there's a question about whether what they make is their statement or the customer's statement. So, if it was clear that it was not their statement, let's say the gay couple comes and they say we want ""God bless this union"" on our website, and the web designer says that's fine, but you understand under our name at the bottom we say on every website we believe that marriage is only between one man and one woman and we're going to put that on your website? Justice Alito says maybe that person will walk away, and maybe they will. But the point is, if they do that in every situation and it's clear that it's not their statement, then do we solve the -- the -- the -- the difficult Justice Kagan problem of, like, who's -- who's making an expression here?",Eric R. Olson,"Absolutely, and I think the -- the reason my friend was having such difficulty giving clear answers to some of these hard questions was because there is no way to cabin this to -- under the Free Speech Clause exemption they seek, just to weddings or -- sexual orientation is involved.",1.0,0
2022_21-476,j__ketanji_brown_jackson,458,"Should -- should we have that as part of our standard in the holding? Like let's say we -- we don't want to go as far as you're suggesting perhaps with the holding in this case. Could -- could it be that we would say, you know, the First Amendment protects the web designer's abilities to, you know, not have this kind of a -- a same-sex wedding website only if it would be clear from, you know, a neutral observer or from the audience that having that website is their own expression?",Eric R. Olson,"I think we -- we make progress towards solving it. And I think, back to the stipulations, I think it's notable that the stipulations here do not address that question that you raise, Justice Jackson. What the company says is, well, every website has ""Designed by 303 Creative"" at the bottom. That's paragraph 83 of the stipulations. And then they say: And, if a viewer of a wedding website goes to 303 Creative, then they will understand our philosophy -- our -- our own website, then they will understand our philosophy and understand that there's some implicit, you know, recognition or endorsement -- what -- whatever, of the wedding. But, on the stipulated facts here, the question you pose is totally wide open. There's no evidence in the record whatsoever and no websites in the record to look at to see whether this -- anyone would attribute the speech about the couple on the wedding website to the designer as opposed to the couple.",1.0,0
2022_21-476,j__ketanji_brown_jackson,460,Thank you.,Eric R. Olson,"So two things to say on that, Your Honor. First is I think both Spence and Hurley itself talked about the importance of how an onlooker would look at the message and -- and who the onlooker would attribute the message to. So I think you certainly could -- could -- could build on that. And, again, here, there's no evidence whatsoever that -- that anyone would look at a wedding website designed by 303 Creative and say, oh, that is, you know, the -- the speech and beliefs of the designer as opposed to the couple getting married.",1.0,0
2022_21-476,j__ketanji_brown_jackson,509,"And if it's expressive, what -- what about my photograph hypothetical?",Brian H. Fletcher,We do.,2.0,0
